code_insee,is_zrr
28027,True
28028,True
28029,True
28030,True
28031,True
28032,True
28033,True
28034,False
28035,False
28036,False
28037,False
28038,True
28039,False
28040,False
28041,False
28045,False
28046,True
28047,True
28048,False
28049,True
28050,False
28051,False
28052,False
28053,False
28054,False
28055,False
28056,False
28057,False
28058,False
28059,True
28060,False
28061,True
28062,False
28064,False
28065,False
28067,False
28068,False
28070,False
28071,True
28072,False
28073,False
28074,False
28075,True
28076,False
28077,True
28078,True
28079,True
28080,True
28081,False
28082,False
28084,False
28085,False
28086,True
28087,True
28088,True
28089,False
28090,True
28091,False
28092,False
28094,False
28095,False
28096,False
28098,False
28099,False
28100,False
28102,False
28103,True
28104,False
28105,True
28106,True
28107,False
28108,True
28109,True
28110,False
28111,True
28113,False
28114,True
28116,False
28117,False
28118,False
28119,True
28120,True
28121,True
28122,False
28123,True
28124,False
28126,False
28127,True
28128,False
28129,False
28130,True
28132,True
28134,False
28135,False
28136,False
28137,False
28139,False
28140,False
28141,False
28142,False
28143,True
28144,True
28146,False
28147,False
28148,False
28149,True
28151,True
28153,False
28154,False
28155,False
28156,True
28157,True
28158,False
28159,True
28160,False
28161,True
28162,False
28163,False
28164,False
28166,False
28167,False
28168,False
28169,False
28170,False
28171,False
28172,False
28173,False
28175,False
28176,False
28177,False
28178,False
28180,False
28182,True
28183,True
28184,True
28185,False
28187,False
28188,False
28189,False
28190,True
28191,False
28192,True
28193,False
28194,False
28195,False
28196,False
28197,True
28198,True
28199,True
28200,True
28201,False
28202,True
28203,False
28206,True
28207,False
28208,False
28209,False
28210,True
28211,True
28212,True
28213,False
28214,True
28215,True
28216,False
28217,True
28218,False
28219,True
28220,False
28221,True
28222,False
28223,False
28225,False
28226,False
28227,False
28229,False
28230,False
28231,True
28232,True
28233,True
28234,False
28235,False
28236,True
28237,True
28239,False
28240,True
28242,False
28243,True
28245,False
28246,False
28247,False
28248,True
28249,False
28251,False
28252,True
28253,False
28254,False
28255,False
28256,True
28257,False
28259,False
28260,False
28261,True
28263,False
28264,True
28265,True
28267,False
28268,False
28269,False
28270,False
28271,True
28272,True
28273,True
28274,True
28275,False
28276,False
28277,False
28278,False
28279,False
28280,False
28281,False
28282,True
28283,True
28284,True
28285,False
28286,False
28287,True
28289,False
28290,False
28291,True
28292,False
28293,False
28294,False
28296,True
28298,False
28299,False
28300,True
28301,False
28302,False
28303,True
28304,True
28305,False
28306,False
28308,True
28309,False
28310,True
28312,False
28313,True
28314,True
28315,True
28316,True
28317,False
28319,True
28321,False
28322,False
28323,False
28324,False
28325,False
28326,False
28327,True
28329,True
28330,True
28331,True
28332,False
28333,False
28334,True
28335,True
28336,False
28337,False
28339,False
28341,False
28342,False
28343,False
28344,False
28346,True
28347,False
28348,False
28349,False
28350,False
28351,False
28352,False
28353,False
28354,True
28355,False
28357,False
28358,False
28359,False
28360,False
28362,True
28363,False
28364,False
28365,False
28366,False
28367,True
28368,True
28369,False
28370,False
28371,False
28372,False
28373,True
28374,False
28375,False
28377,False
28378,False
28379,False
28380,False
28382,True
28383,True
28385,False
28386,False
28387,True
28388,False
28389,True
28390,True
28391,False
28392,True
28393,False
28394,False
28395,False
28396,False
28397,False
28398,True
28400,True
28401,True
28403,False
28404,False
28405,False
28406,True
28407,False
28408,False
28409,False
28410,True
28411,True
28414,False
28415,False
28417,False
28418,False
28419,False
28421,False
28422,True
28423,False
28424,True
28425,False
28426,True
29001,False
29002,False
29003,False
29004,False
29005,False
29006,False
29007,True
29008,False
29010,False
29011,False
29012,True
29013,True
29014,False
29015,False
29016,True
29017,False
29018,True
29019,False
29020,False
29021,False
29022,False
29023,False
29024,True
29025,True
29026,True
29027,True
29028,False
29029,True
29030,False
29031,False
29032,False
29033,True
29034,False
29035,False
29036,True
29037,False
29038,False
29039,False
29040,False
29041,True
29042,False
29043,False
29044,True
29045,False
29046,False
29047,False
29048,False
29049,False
29051,False
29053,False
29054,True
29055,False
29056,False
29057,False
29058,False
29059,False
29060,False
29061,False
29062,True
29063,False
29064,False
29065,False
29066,False
29067,False
29068,False
29069,False
29070,False
29071,False
29072,False
29073,False
29074,False
29075,False
29076,False
29077,False
29078,False
29079,False
29080,False
29081,True
29082,False
29083,False
29084,False
29085,False
29086,False
29087,False
29089,True
29090,False
29091,False
29093,False
29094,False
29095,False
29097,False
29098,False
29099,False
29100,False
29101,False
29102,True
29103,False
29104,False
29105,False
29106,False
29107,False
29108,False
29109,False
29110,False
29111,False
29112,False
29113,False
29114,False
29115,True
29116,False
29117,False
29119,False
29120,False
29122,True
29123,True
29124,False
29125,True
29126,False
29128,False
29130,False
29131,False
29132,False
29133,False
29134,False
29135,False
29136,False
29137,False
29139,True
29140,False
29141,True
29142,True
29143,False
29144,False
29145,False
29146,False
29147,False
29148,False
29150,False
29151,False
29152,True
29153,False
29155,True
29156,False
29158,False
29159,False
29160,False
29161,False
29162,True
29163,False
29165,False
29166,True
29167,False
29168,False
29169,False
29170,False
29171,False
29172,True
29173,False
29174,False
29175,True
29176,True
29177,False
29178,False
29179,False
29180,False
29181,False
29182,False
29183,False
29184,False
29185,False
29186,False
29187,False
29188,False
29189,False
29190,False
29191,False
29192,False
29193,False
29195,False
29196,False
29197,False
29198,False
29199,False
29201,False
29202,False
29204,False
29205,True
29206,False
29207,False
29208,False
29209,False
29210,False
29211,True
29212,False
29213,False
29214,False
29215,False
29216,False
29217,False
29218,False
29220,False
29221,False
29222,True
29224,False
29225,False
29226,False
29227,True
29228,False
29229,False
29230,False
29232,False
29233,False
29234,False
29235,False
29236,False
29237,False
29238,False
29239,False
29240,False
29241,False
29243,True
29244,False
29245,False
29246,False
29247,False
29248,False
29249,True
29250,True
29251,False
29252,False
29254,False
29255,False
29256,True
29257,False
29259,False
29260,False
29261,True
29262,False
29263,True
29264,False
29265,False
29266,False
29267,True
29268,False
29269,False
29270,False
29271,False
29272,False
29273,False
29274,False
29275,True
29276,False
29277,False
29278,True
29279,False
29280,False
29281,False
29282,False
29284,False
29285,False
29286,False
29287,False
29288,False
29289,True
29290,False
29291,True
29292,False
29293,False
29294,False
29295,False
29296,False
29297,False
29298,False
29299,False
29300,False
29301,False
29302,False
2A001,False
2A004,False
2A006,False
2A008,False
2A011,True
2A014,True
2A017,False
2A018,True
2A019,True
2A021,True
2A022,True
2A024,True
2A026,False
2A027,True
2A028,True
2A031,True
2A032,False
2A035,True
2A038,True
2A040,True
2A041,True
2A048,True
2A056,False
2A060,True
2A061,True
2A062,True
2A064,False
2A065,True
2A066,True
2A070,True
2A071,True
2A085,True
2A089,True
2A090,True
2A091,False
2A092,True
2A094,True
2A098,False
2A099,True
2A100,True
2A103,False
2A104,True
2A108,True
2A114,True
2A115,True
2A117,True
2A118,True
2A119,False
2A127,True
2A128,True
2A129,True
2A130,False
2A131,True
2A132,False
2A133,True
2A139,True
2A141,True
2A142,True
2A144,True
2A146,True
2A154,True
2A158,True
2A160,True
2A163,True
2A174,True
2A181,True
2A186,True
2A189,True
2A191,True
2A196,True
2A197,True
2A198,True
2A200,True
2A203,True
2A204,True
2A209,False
2A211,True
2A212,True
2A215,True
2A228,False
2A232,True
2A240,True
2A247,True
2A249,True
2A253,False
2A254,True
2A258,True
2A259,True
2A262,True
2A266,True
2A268,True
2A269,True
2A270,True
2A271,False
2A272,True
2A276,True
2A278,True
2A279,True
2A282,True
2A284,True
2A285,True
2A288,True
2A295,True
2A300,True
2A308,True
2A310,True
2A312,False
2A322,True
2A323,False
2A324,True
2A326,True
2A330,True
2A331,False
2A336,False
2A345,True
2A348,True
2A349,True
2A351,False
2A357,True
2A358,True
2A359,True
2A360,True
2A362,True
2A363,True
2B002,True
2B003,True
2B005,True
2B007,True
2B009,True
2B010,True
2B012,True
2B013,True
2B015,True
2B016,True
2B020,True
2B023,True
2B025,True
2B029,True
2B030,True
2B033,False
2B034,True
2B036,True
2B037,False
2B039,True
2B042,False
2B043,True
2B045,True
2B046,True
2B047,True
2B049,True
2B050,True
2B051,True
2B052,True
2B053,True
2B054,True
2B055,True
2B057,True
2B058,True
2B059,True
2B063,True
2B067,True
2B068,True
2B069,True
2B072,True
2B073,True
2B074,True
2B075,True
2B077,True
2B078,True
2B079,True
2B080,True
2B081,True
2B082,True
2B083,True
2B084,True
2B086,True
2B087,True
2B088,True
2B093,True
2B095,True
2B096,True
2B097,True
2B101,True
2B102,True
2B105,True
2B106,True
2B107,True
2B109,True
2B110,True
2B111,True
2B112,True
2B113,True
2B116,True
2B120,False
2B121,True
2B122,True
2B123,True
2B124,True
2B125,True
2B126,True
2B134,True
2B135,True
2B136,True
2B137,True
2B138,True
2B140,True
2B143,True
2B145,True
2B147,True
2B148,False
2B149,True
2B150,True
2B152,True
2B153,True
2B155,True
2B156,True
2B157,True
2B159,True
2B161,True
2B162,True
2B164,True
2B165,True
2B166,True
2B167,True
2B168,True
2B169,True
2B170,True
2B171,True
2B172,True
2B173,True
2B175,True
2B176,True
2B177,True
2B178,True
2B179,True
2B180,True
2B182,True
2B183,True
2B184,True
2B185,True
2B187,True
2B188,True
2B190,True
2B192,True
2B193,True
2B194,True
2B195,True
2B199,True
2B201,True
2B202,True
2B205,True
2B206,True
2B207,True
2B208,True
2B210,True
2B213,True
2B214,True
2B216,True
2B217,True
2B218,True
2B219,True
2B220,True
2B221,True
2B222,True
2B223,True
2B224,True
2B225,True
2B226,True
2B227,True
2B229,True
2B230,True
2B231,True
2B233,True
2B234,True
2B235,True
2B236,True
2B238,True
2B239,True
2B241,True
2B242,True
2B243,True
2B244,True
2B245,True
2B246,True
2B248,True
2B250,True
2B251,True
2B252,True
2B255,True
2B256,True
2B257,True
2B260,True
2B261,True
2B263,True
2B264,True
2B265,True
2B267,True
2B273,True
2B274,True
2B275,True
2B277,True
2B280,True
2B281,True
2B283,True
2B286,True
2B287,True
2B289,True
2B290,True
2B291,True
2B292,True
2B293,True
2B296,True
2B297,True
2B298,True
2B299,True
2B301,True
2B302,True
2B303,True
2B304,True
2B305,False
2B306,True
2B307,True
2B309,False
2B311,True
2B313,True
2B314,True
2B315,True
2B316,True
2B317,True
2B318,True
2B319,True
2B320,True
2B321,True
2B327,True
2B328,True
2B329,True
2B332,True
2B333,True
2B334,True
2B335,True
2B337,True
2B338,True
2B339,True
2B340,True
2B341,True
2B342,True
2B343,True
2B344,True
2B346,True
2B347,True
2B350,False
2B352,True
2B353,False
2B354,True
2B355,True
2B356,True
2B361,True
2B364,True
2B365,True
2B366,True
30001,True
30002,True
30003,False
30004,False
30005,False
30006,False
30007,False
30008,True
30009,True
30010,False
30011,False
30012,False
30013,False
30014,True
30015,True
30016,True
30017,True
30018,False
30019,False
30020,False
30021,True
30022,True
30023,False
30024,True
30025,True
30026,True
30027,False
30028,False
30029,True
30030,True
30031,True
30032,False
30033,False
30034,False
30035,True
30036,False
30037,True
30038,True
30039,False
30040,True
30041,True
30042,False
30043,False
30044,True
30045,True
30046,False
30047,False
30048,True
30049,True
30050,True
30051,False
30052,True
30053,False
30054,True
30055,True
30056,True
30057,False
30058,True
30059,False
30060,False
30061,False
30062,False
30064,True
30065,True
30066,True
30067,True
30068,True
30069,True
30070,False
30071,True
30072,False
30073,False
30074,True
30075,False
30076,False
30077,False
30079,True
30080,True
30081,False
30082,False
30083,False
30084,False
30085,False
30086,True
30087,True
30088,False
30089,False
30090,True
30091,False
30092,False
30093,True
30094,False
30095,True
30096,False
30097,True
30098,False
30099,True
30100,False
30101,False
30102,False
30103,False
30104,False
30105,True
30106,True
30107,False
30108,True
30109,False
30110,True
30111,True
30112,False
30113,True
30114,False
30115,True
30116,False
30117,False
30119,True
30120,True
30121,True
30122,False
30123,False
30124,False
30125,False
30126,True
30127,False
30128,False
30129,False
30130,True
30131,False
30132,False
30133,False
30134,True
30135,False
30136,False
30137,False
30138,False
30139,True
30140,True
30141,False
30142,False
30143,False
30144,False
30145,False
30146,True
30147,False
30148,True
30149,False
30150,True
30151,True
30152,False
30153,True
30154,True
30155,False
30156,False
30158,False
30159,False
30160,True
30161,False
30162,False
30163,False
30164,True
30165,False
30166,False
30167,True
30168,False
30169,False
30170,True
30171,True
30172,True
30173,False
30174,True
30175,False
30176,True
30177,False
30178,False
30179,False
30180,False
30181,False
30182,False
30183,False
30184,True
30185,False
30186,False
30187,True
30188,False
30189,False
30191,False
30192,True
30193,False
30194,True
30195,True
30196,False
30197,True
30198,True
30199,True
30200,True
30201,True
30202,False
30203,True
30204,True
30205,True
30206,False
30207,False
30208,True
30209,False
30210,True
30211,False
30212,False
30213,True
30214,False
30215,True
30216,True
30217,False
30218,True
30219,True
30220,True
30221,False
30222,False
30223,False
30224,False
30225,False
30226,False
30227,True
30228,False
30229,True
30230,False
30231,True
30232,True
30233,False
30234,True
30235,False
30236,True
30237,True
30238,True
30239,False
30240,False
30241,False
30242,False
30243,False
30244,False
30245,False
30246,True
30247,True
30248,True
30249,False
30250,False
30251,False
30252,True
30253,False
30254,False
30255,False
30256,False
30257,False
30258,False
30259,False
30260,False
30261,False
30262,True
30263,True
30264,False
30265,True
30266,True
30267,False
30268,False
30269,False
30270,False
30271,False
30272,True
30273,False
30274,False
30275,True
30276,False
30277,False
30278,False
30279,True
30280,True
30281,False
30282,True
30283,True
30284,False
30285,False
30286,True
30287,False
30288,False
30289,True
30290,False
30291,False
30292,False
30293,True
30294,False
30295,True
30296,True
30297,True
30298,False
30299,True
30300,True
30301,True
30302,False
30303,True
30304,False
30305,False
30306,False
30307,False
30308,True
30309,True
30310,True
30311,True
30312,False
30313,False
30314,True
30315,False
30316,True
30317,False
30318,True
30319,True
30320,True
30321,False
30322,True
30323,False
30324,False
30325,True
30326,False
30327,True
30328,False
30329,True
30330,False
30331,False
30332,True
30333,False
30334,True
30335,True
30336,False
30337,True
30338,True
30339,True
30340,False
30341,False
30342,False
30343,True
30344,False
30345,True
30346,False
30347,False
30348,False
30349,True
30350,True
30351,False
30352,False
30353,True
30354,False
30355,False
30356,False
31001,True
31002,True
31003,False
31004,False
31005,True
31006,True
31007,True
31008,True
31009,True
31010,True
31011,True
31012,True
31013,True
31014,True
31015,True
31017,True
31018,True
31019,True
31020,True
31021,True
31022,False
31023,True
31024,False
31025,False
31026,True
31027,False
31028,True
31029,False
31030,True
31031,True
31032,False
31033,False
31034,True
31035,False
31036,False
31037,False
31038,False
31039,True
31040,True
31041,True
31042,True
31043,True
31044,False
31045,True
31046,True
31047,False
31048,False
31049,False
31050,True
31051,False
31052,False
31053,False
31054,False
31055,True
31056,False
31057,False
31058,False
31059,True
31060,True
31061,True
31062,True
31063,True
31064,True
31065,False
31066,False
31067,True
31068,True
31069,False
31070,True
31071,False
31072,True
31073,False
31074,False
31075,False
31076,True
31077,False
31078,True
31079,False
31080,True
31081,True
31082,False
31083,True
31084,False
31085,True
31086,True
31087,False
31088,False
31089,False
31090,True
31091,False
31092,True
31093,False
31094,False
31095,True
31096,True
31097,True
31098,True
31099,True
31100,True
31101,False
31102,True
31103,True
31104,False
31105,True
31106,False
31107,False
31108,True
31109,True
31110,True
31111,True
31112,True
31113,False
31114,True
31115,True
31116,False
31117,False
31118,False
31119,True
31120,True
31121,True
31122,True
31123,True
31124,True
31125,True
31126,True
31127,True
31128,True
31129,True
31130,True
31131,True
31132,True
31133,True
31134,True
31135,False
31136,False
31137,False
31138,True
31139,True
31140,True
31141,True
31142,True
31143,True
31144,True
31145,True
31146,True
31147,True
31148,False
31149,False
31150,False
31151,False
31152,True
31153,False
31155,True
31156,True
31157,False
31158,True
31159,True
31160,False
31161,False
31162,False
31163,False
31164,True
31165,False
31166,False
31167,True
31168,True
31169,False
31170,True
31171,False
31172,True
31173,True
31174,True
31175,True
31176,True
31177,True
31178,True
31179,True
31180,True
31181,False
31182,False
31183,True
31184,False
31185,False
31186,False
31187,False
31188,False
31189,False
31190,True
31191,True
31192,False
31193,True
31194,True
31195,True
31196,False
31197,True
31198,True
31199,True
31200,True
31201,True
31202,False
31203,False
31204,True
31205,False
31206,False
31207,True
31208,True
31209,True
31210,False
31211,False
31212,False
31213,True
31215,False
31216,False
31217,True
31218,True
31219,False
31220,True
31221,True
31222,True
31223,True
31224,True
31225,False
31226,True
31227,False
31228,False
31229,True
31230,False
31231,True
31232,False
31233,False
31234,True
31235,True
31236,True
31237,True
31238,True
31239,True
31240,False
31241,True
31242,True
31243,True
31244,True
31245,True
31246,True
31247,True
31248,False
31249,False
31250,False
31251,True
31252,False
31253,False
31254,False
31255,True
31256,False
31258,False
31259,False
31260,True
31261,True
31262,False
31263,False
31264,False
31265,True
31266,False
31267,False
31268,True
31269,False
31270,True
31271,False
31272,True
31273,False
31274,True
31275,True
31276,True
31277,False
31278,True
31279,True
31280,False
31281,False
31282,False
31283,False
31284,False
31285,False
31286,False
31287,False
31288,False
31289,True
31290,True
31291,False
31292,False
31293,False
31294,True
31295,True
31296,True
31297,False
31299,False
31300,True
31301,True
31302,True
31303,False
31304,True
31305,True
31306,True
31308,True
31309,True
31310,False
31311,False
31312,False
31313,True
31314,True
31315,True
31316,True
31317,True
31318,False
31319,False
31320,False
31321,True
31322,True
31323,True
31324,False
31325,True
31326,True
31327,False
31328,False
31329,True
31330,False
31331,True
31332,True
31333,True
31334,False
31335,True
31336,True
31337,True
31338,False
31339,False
31340,False
31341,False
31342,True
31343,True
31344,True
31345,False
31346,False
31347,True
31348,True
31349,False
31350,True
31351,False
31352,False
31353,False
31354,True
31355,False
31356,False
31357,True
31358,False
31359,False
31360,True
31361,False
31362,False
31363,True
31364,False
31365,True
31366,False
31367,False
31368,False
31369,True
31370,True
31371,True
31372,True
31373,True
31374,False
31375,True
31376,True
31377,False
31378,True
31379,False
31380,True
31381,False
31382,False
31383,False
31384,False
31385,True
31386,True
31387,True
31388,False
31389,False
31390,True
31391,True
31392,True
31393,True
31394,True
31395,False
31396,True
31397,True
31398,True
31399,False
31400,True
31401,False
31402,False
31403,False
31404,True
31405,True
31406,False
31407,False
31408,True
31409,False
31410,False
31411,False
31412,True
31413,True
31414,True
31415,True
31416,False
31417,False
31418,False
31419,False
31420,False
31421,False
31422,False
31423,False
31424,False
31425,False
31426,True
31427,True
31428,True
31429,False
31430,True
31431,True
31432,True
31433,False
31434,True
31435,False
31436,True
31437,False
31439,False
31440,True
31441,True
31442,False
31443,True
31444,True
31445,False
31446,False
31447,True
31448,False
31449,True
31450,False
31451,True
31452,True
31453,False
31454,False
31455,False
31456,True
31457,True
31458,False
31459,False
31460,False
31461,True
31462,False
31463,True
31464,False
31465,True
31466,False
31467,False
31468,True
31469,True
31470,True
31471,True
31472,True
31473,False
31474,True
31475,False
31476,True
31477,True
31478,True
31479,True
31480,False
31481,False
31482,True
31483,True
31484,False
31485,False
31486,False
31487,True
31488,False
31489,False
31490,False
31491,True
31492,False
31493,True
31494,True
31495,True
31496,False
31497,False
31498,True
31499,False
31500,True
31501,False
31502,True
31503,True
31504,True
31505,False
31506,False
31507,False
31508,True
31509,True
31510,True
31511,False
31512,False
31513,True
31514,False
31515,False
31516,False
31517,False
31518,False
31519,False
31520,False
31521,True
31522,True
31523,True
31524,True
31525,False
31526,False
31527,True
31528,True
31529,True
31530,False
31531,True
31532,True
31533,False
31534,True
31535,True
31536,True
31537,True
31538,False
31539,True
31540,True
31541,False
31542,True
31543,True
31544,True
31545,True
31546,True
31547,False
31548,True
31549,True
31550,True
31551,False
31552,True
31553,False
31554,True
31555,False
31556,True
31557,False
31558,True
31559,True
31560,False
31561,False
31562,True
31563,False
31564,True
31565,True
31566,False
31567,False
31568,False
31569,True
31570,True
31571,True
31572,False
31573,False
31574,False
31575,False
31576,False
31577,True
31578,False
31579,False
31580,False
31581,False
31582,False
31583,False
31584,False
31585,True
31586,True
31587,False
31588,False
31589,False
31590,True
31591,True
31592,False
31593,True
32001,True
32002,True
32003,True
32004,True
32005,True
32007,True
32008,True
32009,True
32010,True
32012,True
32013,False
32014,True
32015,True
32016,False
32017,True
32018,True
32019,True
32020,True
32021,True
32022,True
32023,True
32024,True
32025,True
32026,True
32027,True
32028,True
32029,True
32030,True
32031,True
32032,True
32033,True
32034,True
32035,True
32036,True
32037,True
32038,False
32039,True
32040,True
32041,True
32042,True
32043,True
32044,True
32045,True
32046,True
32047,True
32048,True
32049,True
32050,True
32051,True
32052,True
32053,True
32054,True
32055,True
32056,True
32057,True
32058,True
32059,True
32060,True
32061,True
32062,True
32063,True
32064,True
32065,True
32066,True
32067,True
32068,True
32069,True
32070,True
32071,True
32072,True
32073,True
32075,True
32076,True
32077,True
32078,True
32079,True
32080,True
32081,True
32082,True
32083,True
32084,True
32085,True
32086,True
32087,True
32088,True
32089,True
32090,False
32091,False
32092,True
32093,True
32094,True
32095,True
32096,True
32097,True
32098,True
32099,True
32100,True
32101,True
32102,True
32103,True
32104,True
32105,False
32106,True
32107,True
32108,True
32109,True
32110,True
32111,True
32112,True
32113,True
32114,True
32115,True
32116,True
32117,False
32118,True
32119,True
32120,True
32121,False
32122,True
32123,True
32124,True
32125,True
32126,True
32127,True
32128,True
32129,True
32130,True
32131,True
32132,True
32133,True
32134,False
32135,True
32136,True
32138,True
32139,True
32140,True
32141,True
32142,True
32143,True
32144,True
32145,True
32146,True
32147,True
32148,True
32149,True
32150,True
32151,True
32152,True
32153,True
32154,True
32155,True
32156,True
32157,True
32158,True
32159,True
32160,False
32161,True
32162,True
32163,True
32164,True
32165,True
32166,True
32167,True
32169,True
32170,True
32171,True
32172,True
32173,True
32174,True
32175,True
32176,True
32177,True
32178,True
32180,True
32181,True
32182,True
32183,True
32184,True
32185,True
32186,True
32187,True
32188,True
32189,True
32190,True
32191,True
32192,True
32193,True
32194,True
32195,True
32196,True
32197,True
32198,True
32199,True
32200,True
32201,True
32202,True
32203,True
32204,True
32205,True
32206,True
32207,True
32208,True
32209,True
32210,False
32211,True
32212,True
32213,True
32214,True
32215,True
32216,True
32217,True
32218,True
32219,True
32220,True
32221,True
32222,True
32223,True
32224,True
32225,True
32226,True
32227,True
32228,True
32229,True
32230,True
32231,True
32232,True
32233,True
32234,False
32235,True
32236,True
32237,True
32238,True
32239,True
32240,True
32241,True
32242,True
32243,True
32244,True
32245,True
32246,True
32247,True
32248,True
32249,True
32250,True
32251,True
32252,True
32253,True
32254,True
32255,True
32256,True
32257,True
32258,True
32260,True
32261,True
32262,True
32263,True
32264,True
32265,True
32266,True
32267,True
32268,False
32269,True
32270,True
32271,True
32272,True
32273,True
32274,True
32275,True
32276,True
32277,True
32278,True
32279,False
32280,True
32281,True
32282,True
32283,True
32284,True
32285,True
32286,True
32287,True
32288,True
32289,True
32290,True
32291,True
32292,True
32293,True
32294,True
32295,True
32296,True
32297,True
32298,True
32299,True
32300,True
32301,True
32302,True
32303,True
32304,True
32305,True
32306,True
32307,True
32308,True
32309,True
32310,True
32311,True
32312,True
32313,True
32314,True
32315,True
32316,True
32317,True
32318,True
32319,True
32320,True
32321,True
32322,True
32323,True
32324,True
32325,True
32326,True
32327,True
32328,True
32329,True
32330,True
32331,False
32332,True
32333,True
32334,False
32335,True
32336,True
32337,True
32338,True
32339,False
32340,True
32341,True
32342,True
32343,True
32344,True
32345,True
32346,True
32347,True
32348,True
32349,True
32350,True
32351,True
32352,True
32353,True
32354,True
32355,True
32356,True
32357,True
32358,True
32359,True
32360,True
32361,True
32362,True
32363,True
32364,True
32365,True
32366,True
32367,True
32368,True
32369,True
32370,True
32371,True
32372,True
32373,True
32374,True
32375,True
32376,True
32377,True
32378,True
32379,True
32380,True
32381,True
32382,True
32383,True
32384,True
32385,True
32386,True
32387,True
32388,True
32389,True
32390,True
32391,True
32392,True
32393,True
32394,True
32395,True
32396,True
32397,True
32398,True
32399,True
32400,True
32401,True
32402,True
32403,True
32404,True
32405,True
32406,True
32407,True
32408,True
32409,True
32410,True
32411,True
32412,True
32413,True
32414,True
32415,True
32416,True
32417,True
32418,True
32419,True
32420,True
32421,True
32422,True
32423,True
32424,True
32425,False
32426,True
32427,True
32428,True
32429,True
32430,True
32431,True
32432,True
32433,True
32434,True
32435,True
32436,True
32437,True
32438,True
32439,True
32440,True
32441,True
32442,True
32443,True
32444,True
32445,True
32446,True
32447,True
32448,True
32449,True
32450,True
32451,True
32452,True
32453,True
32454,True
32455,True
32456,True
32457,True
32458,True
32459,True
32460,True
32461,True
32462,True
32463,True
32464,True
32465,True
32466,True
32467,True
32468,True
33001,False
33002,True
33003,False
33004,False
33005,False
33006,True
33007,False
33008,True
33009,False
33010,True
33011,False
33012,True
33013,False
33014,False
33015,False
33016,False
33017,True
33018,False
33019,False
33020,True
33021,True
33022,True
33023,False
33024,False
33025,True
33026,True
33027,True
33028,False
33029,False
33030,False
33031,True
33032,False
33033,False
33034,False
33035,False
33036,True
33037,False
33038,True
33039,False
33040,False
33042,False
33043,True
33044,True
33045,False
33046,True
33047,False
33048,True
33049,False
33050,True
33051,False
33052,False
33053,True
33054,False
33055,True
33056,False
33057,True
33058,False
33059,False
33060,True
33061,False
33062,False
33063,False
33064,False
33065,False
33066,False
33067,False
33068,True
33069,False
33070,True
33071,False
33072,True
33073,True
33074,True
33075,False
33076,False
33077,False
33078,False
33079,False
33080,False
33081,False
33082,False
33083,False
33084,False
33085,False
33086,False
33087,False
33088,False
33089,False
33090,False
33093,False
33094,False
33095,True
33096,False
33097,True
33098,False
33099,False
33100,False
33101,True
33102,False
33103,True
33104,True
33105,True
33106,True
33108,False
33109,False
33111,False
33112,True
33113,True
33114,False
33115,True
33116,True
33117,True
33118,False
33119,False
33120,False
33121,True
33122,False
33123,False
33124,False
33125,True
33126,False
33127,False
33128,True
33129,True
33130,True
33131,True
33132,False
33133,False
33134,True
33135,True
33136,True
33137,True
33138,False
33139,True
33140,False
33141,False
33142,False
33143,False
33144,True
33145,False
33146,True
33147,False
33148,False
33149,True
33150,True
33151,False
33152,False
33153,False
33154,False
33155,True
33156,True
33157,False
33158,False
33159,True
33160,False
33161,True
33162,False
33163,True
33164,True
33165,False
33166,False
33167,False
33168,False
33169,False
33170,False
33171,False
33172,False
33173,False
33174,False
33175,True
33176,False
33177,True
33178,True
33179,False
33180,True
33181,False
33182,False
33183,False
33184,False
33185,False
33186,False
33187,False
33188,True
33189,True
33190,True
33191,False
33192,False
33193,True
33194,False
33195,True
33196,False
33197,False
33198,False
33199,False
33200,False
33201,False
33202,True
33203,True
33204,False
33205,False
33206,False
33207,False
33208,True
33209,False
33210,False
33211,True
33212,True
33213,False
33214,True
33215,True
33216,True
33218,False
33219,False
33220,True
33221,False
33222,False
33223,True
33224,True
33225,False
33226,False
33227,True
33228,False
33229,False
33230,False
33231,False
33232,True
33233,False
33234,False
33235,True
33236,False
33237,True
33238,False
33239,True
33240,True
33241,False
33242,False
33243,False
33244,True
33245,False
33246,False
33247,True
33248,True
33249,False
33250,False
33251,True
33252,False
33253,False
33254,False
33255,True
33256,False
33257,False
33258,True
33259,False
33260,False
33261,False
33262,False
33263,False
33264,False
33266,False
33268,True
33269,False
33270,True
33271,True
33272,False
33273,False
33274,False
33275,True
33276,True
33277,True
33278,True
33279,True
33280,True
33281,False
33282,True
33283,True
33284,False
33285,False
33287,False
33288,False
33289,False
33290,False
33291,False
33292,True
33293,False
33294,False
33295,False
33296,False
33297,True
33298,False
33299,True
33300,True
33301,False
33302,False
33303,False
33304,True
33305,True
33306,False
33307,True
33308,False
33309,True
33310,True
33311,False
33312,False
33314,True
33315,False
33316,True
33317,False
33318,False
33319,False
33320,False
33321,False
33322,False
33323,True
33324,False
33325,False
33326,True
33327,False
33328,False
33329,True
33330,False
33331,True
33332,False
33333,True
33334,False
33335,False
33336,True
33337,False
33339,False
33341,False
33342,False
33343,False
33344,False
33345,True
33346,True
33347,False
33348,True
33349,False
33350,False
33351,True
33352,False
33353,True
33354,False
33355,False
33356,False
33357,True
33358,True
33359,False
